sample success SP-Score Modeler SPFN SPFP Compression Compression TC s h:m:s max_rss max_vms max_uss max_pss io_in io_out mean_load cpu_time
Sulfotransfer_100_3 1 0.6584551148225469 0.6838681699913269 0.3415448851774531 0.31613183000867306 (naive) 1.015748031496063 0.31756756756756754 289.9628 0:04:49 7836.20 123596.88 7491.52 7620.44 1.99 5.69 163.29 561.20
PDZ_50_2 1 0.7987711213517665 0.7908745247148289 0.20122887864823347 0.20912547528517111 (naive) 0.9818181818181818 0.5454545454545454 218.8515 0:03:38 6542.30 123590.17 6198.05 6312.08 1.99 5.27 153.62 430.11
kunitz_1000_3 1 0.9928712871287129 0.9928712871287129 0.007128712871287135 0.007128712871287135 (naive) 1.0 0.9666666666666667 189.3381 0:03:09 6463.95 110841.74 6118.73 6229.49 5.97 7.06 88.02 172.15
cytb_20_0 1 0.7835137385512073 0.7914213624894869 0.21648626144879268 0.2085786375105131 (naive) 1.03 0.5 276.2898 0:04:36 6554.37 123533.10 6324.25 6428.02 1.99 5.18 166.05 523.85
tim_100_2 1 0.9784693323683734 0.9793553060485332 0.021530667631626588 0.02064469395146684 (naive) 1.0115384615384615 0.9034749034749034 260.7397 0:04:20 7588.66 123532.97 7243.54 7326.77 1.99 5.41 157.50 495.34
rub_100_3 1 0.9836734693877551 0.9836734693877551 0.01632653061224487 0.01632653061224487 (naive) 1.0 0.9259259259259259 172.4235 0:02:52 6395.40 123655.63 6051.18 6161.07 1.99 5.16 171.71 367.21
GEL_1000_2 1 0.5323383084577115 0.5409504550050556 0.46766169154228854 0.45904954499494444 (naive) 1.0466666666666666 0.2054794520547945 210.4412 0:03:30 6640.29 123590.70 6311.52 6467.03 261.97 7.52 106.47 239.75
aat_500_0 1 0.8585947597227118 0.857587137659899 0.14140524027728818 0.14241286234010098 (naive) 1.0357142857142858 0.5764966740576497 318.0718 0:05:18 9056.14 123599.86 8712.23 8817.48 1.98 7.29 158.80 560.85
hpr_20_1 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 260.4753 0:04:20 6555.26 123589.93 6210.62 6295.35 1.99 5.34 145.53 473.26
peroxidase_20_3 1 0.6051612903225806 0.6005121638924455 0.3948387096774194 0.39948783610755445 (naive) 0.9712793733681462 0.21203438395415472 482.0258 0:08:02 8229.04 123590.01 7899.67 8045.24 1.99 5.38 214.56 1073.15
rub_50_3 1 0.9755102040816327 0.9755102040816327 0.024489795918367308 0.024489795918367308 (naive) 1.0 0.8888888888888888 218.9576 0:03:38 6405.15 110890.25 6060.58 6145.10 197.99 5.24 112.53 251.34
aadh_200_1 1 0.8275277725475428 0.8615113201999411 0.17247222745245716 0.13848867980005886 (naive) 1.1125461254612545 0.4580498866213152 293.2426 0:04:53 7715.69 123463.69 7370.48 7534.30 1.99 6.76 215.35 700.78
HLH_200_2 1 0.925686591276252 0.9286871961102107 0.07431340872374803 0.07131280388978933 (naive) 1.0217391304347827 0.8571428571428571 201.7921 0:03:21 6415.55 112718.13 6071.78 6155.16 193.99 5.43 121.27 247.05
peroxidase_200_2 1 0.7383870967741936 0.7627457514161946 0.26161290322580644 0.2372542485838054 (naive) 1.0574412532637076 0.40974212034383956 247.3835 0:04:07 7759.38 123590.00 7414.40 7575.18 1.99 6.00 157.45 453.64
biotin_lipoyl_200_3 1 0.9569557080474111 0.9405272838749233 0.04304429195258885 0.05947271612507665 (naive) 0.9553571428571429 0.8117647058823529 174.1639 0:02:54 6511.23 123596.87 6167.06 6252.21 1.99 5.98 145.66 337.57
lyase_1_50_1 1 0.720246913580247 0.7249005964214712 0.27975308641975305 0.2750994035785288 (naive) 1.0117416829745598 0.5089463220675944 395.7516 0:06:35 8266.14 123596.95 7921.89 8005.14 1.99 5.68 197.15 834.48
Sulfotransfer_1000_3 1 0.7515657620041754 0.7669365146996165 0.24843423799582465 0.23306348530038346 (naive) 1.0078740157480315 0.44932432432432434 332.9068 0:05:32 8005.63 123524.74 7660.21 7770.73 309.96 9.65 203.42 696.12
cys_100_2 1 0.9288513348028411 0.9202863382674108 0.0711486651971589 0.0797136617325892 (naive) 0.9964664310954063 0.6604477611940298 294.3947 0:04:54 7456.32 111910.67 7112.28 7222.86 373.99 5.86 156.10 461.15
blmb_1000_0 1 0.6463494132985659 0.6826161790017212 0.3536505867014341 0.3173838209982788 (naive) 1.0087209302325582 0.3781818181818182 268.4951 0:04:28 7368.54 123526.38 7023.53 7106.70 1.96 8.58 226.93 673.74
flav_200_2 1 0.807743658210948 0.8157303370786517 0.19225634178905204 0.18426966292134828 (naive) 1.0163934426229508 0.5257142857142857 196.0219 0:03:16 6846.43 123590.12 6502.01 6612.24 1.99 5.58 142.07 331.22
ghf13_200_3 1 0.6449397787345359 0.6345988845988846 0.3550602212654641 0.3654011154011154 (naive) 0.9824281150159745 0.2597623089983022 305.3404 0:05:05 8527.33 123532.87 8182.16 8269.27 1.99 5.97 167.21 588.68
hpr_200_3 1 0.993006993006993 0.993006993006993 0.006993006993006978 0.006993006993006978 (naive) 1.0 0.9772727272727273 175.0616 0:02:55 6527.82 123528.70 6183.73 6297.01 1.99 5.62 149.96 359.10
adh_200_0 1 0.9685906040268456 0.9714593430263866 0.0314093959731544 0.02854065697361341 (naive) 1.008 0.9226666666666666 213.4182 0:03:33 6859.46 123462.08 6514.84 6608.56 1.99 5.92 149.12 387.07
hr_50_2 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 203.5030 0:03:23 6472.37 123525.93 6127.60 6237.62 1.99 5.24 159.43 391.05
hpr_20_3 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 289.2821 0:04:49 6541.62 111007.40 6216.18 6369.91 133.99 5.16 153.90 447.22
egf_20_3 1 0.685063681976071 0.6705704571212694 0.31493631802392896 0.3294295428787306 (naive) 1.0845070422535212 0.17647058823529413 238.8850 0:03:58 6385.71 123597.00 6040.76 6124.07 1.99 5.24 160.61 457.48
aat_20_0 1 0.47426859358477264 0.5139746609791812 0.5257314064152274 0.4860253390208188 (naive) 1.1890756302521008 0.015521064301552107 534.8050 0:08:54 9033.28 123587.54 9004.59 9011.81 1.99 5.33 215.77 1230.89
LIM_500_0 1 0.9370967741935484 0.9587458745874587 0.06290322580645158 0.041254125412541254 (naive) 1.0348837209302326 0.8292682926829268 163.2940 0:02:43 6442.02 123656.71 6097.58 6185.64 1.98 6.04 110.26 210.73
phc_200_1 1 0.9032987747408106 0.9159896779126445 0.09670122525918945 0.08401032208735548 (naive) 1.0502793296089385 0.6536312849162011 191.9561 0:03:11 6592.02 123527.72 6249.22 6361.45 1.99 5.46 135.34 339.03
ldh_100_3 1 0.8704380896657646 0.8604945412479214 0.12956191033423536 0.13950545875207865 (naive) 1.0 0.5675675675675675 255.7664 0:04:15 6967.20 123532.86 6622.29 6735.12 1.99 5.36 159.23 482.01
mofe_500_0 1 0.7809495192307693 0.8032761551537629 0.21905048076923073 0.19672384484623706 (naive) 1.0541871921182266 0.5584905660377358 377.3991 0:06:17 9799.96 123727.77 9455.17 9552.95 1.98 8.13 161.94 631.62
proteasome_1000_1 1 0.8183411437497619 0.8117229129662522 0.18165885625023814 0.1882770870337478 (naive) 1.0420711974110033 0.30689655172413793 230.5944 0:03:50 7246.77 123464.79 6902.26 7016.28 1.97 8.48 164.76 423.43
proteasome_50_3 1 0.7978054634815408 0.7652390001461774 0.2021945365184592 0.2347609998538226 (naive) 0.9773462783171522 0.2620689655172414 297.2435 0:04:57 7194.58 123461.95 6850.09 6963.62 1.99 5.32 182.68 601.05
asp_500_3 1 0.8957897279021092 0.9029130152547874 0.1042102720978908 0.0970869847452126 (naive) 1.0315789473684212 0.6898395721925134 355.3860 0:05:55 8661.79 123655.79 8316.56 8399.89 613.98 7.30 150.96 550.95
cytb_200_1 1 0.861781848459617 0.8639398998330551 0.13821815154038297 0.13606010016694492 (naive) 1.01 0.6304347826086957 199.0346 0:03:19 6569.57 123597.09 6225.36 6389.19 1.99 5.65 122.13 314.90
hom_1000_1 1 0.952994204764971 0.9475032010243278 0.04700579523502901 0.052496798975672165 (naive) 0.9591836734693877 0.6956521739130435 161.1063 0:02:41 6480.50 123656.74 6151.75 6307.24 1.98 6.56 110.40 274.64
rrm_100_0 1 0.7735968047088501 0.751582817074001 0.22640319529114994 0.248417182925999 (naive) 0.9299363057324841 0.16216216216216217 197.8126 0:03:17 6510.43 123526.11 6484.44 6491.73 1.99 5.57 127.14 344.22
cyclo_20_1 1 0.8892140468227425 0.8914501257334451 0.11078595317725748 0.10854987426655494 (naive) 1.0394088669950738 0.6772486772486772 351.3367 0:05:51 7009.56 123533.04 6664.79 6778.58 1.99 5.25 166.04 678.32
hpr_1000_2 1 0.993006993006993 0.993006993006993 0.006993006993006978 0.006993006993006978 (naive) 1.0 0.9772727272727273 178.7369 0:02:58 6641.14 123663.65 6295.90 6409.46 1.98 7.14 126.74 293.63
cytb_100_0 1 0.7843463780183181 0.8010204081632653 0.21565362198168192 0.19897959183673475 (naive) 1.03 0.5108695652173914 218.1842 0:03:38 6533.64 111004.07 6190.24 6273.40 53.99 5.35 125.40 276.65
hpr_500_0 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 165.8433 0:02:45 6572.88 123594.38 6228.79 6341.83 1.98 6.27 119.43 231.20
p450_200_1 1 0.4552745219000617 0.58861062370394 0.5447254780999383 0.41138937629606 (naive) 1.697265625 0.0 310.2922 0:05:10 8990.81 123527.55 8645.81 8755.87 1.99 5.99 171.41 588.36
cah_200_3 1 0.8778065630397237 0.8901050788091068 0.12219343696027629 0.10989492119089317 (naive) 1.0465949820788532 0.6900369003690037 236.8836 0:03:56 7664.17 123532.91 7336.57 7492.12 1.99 6.40 167.54 463.40
sodfe_20_2 1 0.8550997365449755 0.847286966250233 0.1449002634550245 0.15271303374976697 (naive) 1.0228310502283104 0.5358851674641149 346.2378 0:05:46 6679.58 123596.98 6334.26 6443.75 1.99 5.19 177.23 675.50
PDZ_1000_2 1 0.869431643625192 0.8680981595092024 0.13056835637480801 0.13190184049079756 (naive) 0.990909090909091 0.7373737373737373 183.0695 0:03:03 6619.99 123592.95 6275.90 6439.10 1.96 7.55 125.18 292.77
OTCace_50_3 1 0.9418604651162791 0.9431137724550899 0.05813953488372092 0.05688622754491013 (naive) 1.0 0.8338278931750742 324.0347 0:05:24 7031.87 123655.75 6687.17 6797.86 1.99 5.90 198.27 714.30
int_500_3 1 0.8513363028953229 0.8657984144960362 0.14866369710467708 0.13420158550396377 (naive) 1.0273972602739727 0.6336633663366337 226.2070 0:03:46 7162.32 111474.46 6817.00 6900.29 33.98 6.73 108.48 250.11
PDZ_50_1 1 0.7741935483870968 0.7688787185354691 0.22580645161290325 0.23112128146453093 (naive) 0.990909090909091 0.46464646464646464 223.3477 0:03:43 6546.51 123526.01 6202.37 6289.39 1.99 5.41 151.69 401.57
tgfb_200_1 1 0.820675105485232 0.8560739436619719 0.17932489451476796 0.14392605633802813 (naive) 1.0847457627118644 0.3333333333333333 175.0377 0:02:55 6609.11 123527.55 6264.29 6374.41 1.99 5.63 145.94 340.78
cryst_1000_0 1 0.9234246962418763 0.9231638418079096 0.07657530375812371 0.07683615819209044 (naive) 1.0 0.7237569060773481 195.4838 0:03:15 6689.50 123464.94 6368.59 6520.57 1.97 7.06 125.81 286.23
KAS_100_1 1 0.7239572416684134 0.7396145610278373 0.27604275833158665 0.2603854389721627 (naive) 1.051980198019802 0.51 282.5953 0:04:42 7315.61 123653.94 6982.20 7088.27 1.99 5.55 167.00 568.04
rrm_20_0 1 0.7211828183028519 0.7020942765536531 0.2788171816971481 0.2979057234463469 (naive) 0.9363057324840764 0.17117117117117117 274.0749 0:04:34 6548.61 123526.18 6203.77 6289.20 1.99 5.11 168.19 568.07
icd_50_3 1 0.8703328509406657 0.8844117647058823 0.1296671490593343 0.11558823529411766 (naive) 1.0277136258660509 0.6887052341597796 382.9133 0:06:22 8773.84 123660.95 8444.79 8551.02 1.99 5.41 175.39 772.72
tgfb_500_3 1 0.820675105485232 0.8610004426737494 0.17932489451476796 0.13899955732625058 (naive) 1.0932203389830508 0.29914529914529914 161.3540 0:02:41 6660.24 123535.87 6315.73 6479.72 1.99 6.09 114.32 265.07
Sulfotransfer_500_1 1 0.7440501043841337 0.757331066723332 0.25594989561586634 0.24266893327666805 (naive) 0.994750656167979 0.4358108108108108 272.8281 0:04:32 7915.54 123530.34 7570.35 7680.40 1.98 8.04 164.12 490.69
Sulfotransfer_500_3 1 0.7741127348643007 0.780960404380792 0.22588726513569934 0.21903959561920805 (naive) 0.9868766404199475 0.48986486486486486 281.8290 0:04:41 7939.98 123590.38 7595.22 7698.38 1.98 8.25 146.75 457.00
aat_1000_1 1 0.8214663376806486 0.8213698308270677 0.17853366231935142 0.17863016917293228 (naive) 1.0525210084033614 0.5121951219512195 413.0854 0:06:53 9081.08 123599.74 8737.14 8846.83 1.96 11.30 189.05 816.01
asp_500_0 1 0.8963129930767992 0.8996081283076799 0.10368700692320076 0.10039187169232011 (naive) 1.0052631578947369 0.7085561497326203 330.7543 0:05:30 8680.20 123592.73 8335.95 8499.45 1.98 7.40 190.15 692.46
gpdh_500_0 1 0.9575639779721412 0.9570472695877401 0.04243602202785879 0.04295273041225989 (naive) 1.025 0.8603351955307262 200.6661 0:03:20 6959.22 123594.35 6614.25 6778.12 1.98 6.37 124.67 309.86
ghf5_1000_2 1 0.6406671572234486 0.6431913321841911 0.3593328427765514 0.3568086678158089 (naive) 1.0595744680851065 0.33161953727506427 379.3052 0:06:19 8212.87 123530.35 7867.83 8031.49 1.96 9.64 157.06 648.86
proteasome_1000_2 1 0.8166647616870499 0.8085628064881177 0.18333523831295007 0.19143719351188226 (naive) 1.058252427184466 0.2517241379310345 259.4892 0:04:19 7259.99 123588.41 6915.21 7025.29 1.97 8.30 107.56 333.19
hormone_rec_100_0 1 0.7414344449520329 0.7383985441310282 0.2585655550479671 0.26160145586897177 (naive) 1.0487012987012987 0.48398576512455516 251.8398 0:04:11 7297.39 123533.11 6952.64 7035.69 1.99 5.27 169.25 493.26
adh_200_3 1 0.9742281879194631 0.9763249932741458 0.025771812080536916 0.02367500672585421 (naive) 1.008 0.9333333333333333 211.6028 0:03:31 6851.82 123533.00 6507.05 6670.67 1.99 5.81 156.62 396.85
hom_20_0 1 0.6767546683837733 0.6685750636132316 0.3232453316162267 0.3314249363867684 (naive) 0.9183673469387755 0.2753623188405797 259.6192 0:04:19 6456.22 123532.91 6112.09 6219.72 1.99 5.21 151.35 462.62
HLH_20_3 1 0.9305331179321487 0.93354943273906 0.06946688206785134 0.06645056726094001 (naive) 1.0 0.8571428571428571 249.6467 0:04:09 6452.68 123527.53 6108.48 6193.18 1.99 5.35 164.33 478.54
kringle_500_1 1 0.9460035523978686 0.9366865986633838 0.0539964476021314 0.06331340133661623 (naive) 1.01 0.797752808988764 163.8998 0:02:43 6518.50 123594.45 6174.10 6259.42 1.98 6.01 108.25 226.31
ghf1_50_3 1 0.9032548102859198 0.9064332761887576 0.0967451897140802 0.09356672381124242 (naive) 1.0302491103202847 0.705765407554672 430.4601 0:07:10 10015.23 123590.01 9670.13 9780.25 1.99 5.32 191.33 910.78
aadh_20_1 1 0.4968932404443608 0.6190476190476191 0.5031067595556392 0.38095238095238093 (naive) 1.3357933579335792 0.047619047619047616 554.7960 0:09:14 7671.74 123591.73 7334.33 7490.95 1.99 5.35 210.42 1266.52
aat_50_0 1 0.7855716132064388 0.7742458456371953 0.21442838679356124 0.22575415436280466 (naive) 0.9852941176470589 0.3902439024390244 405.4747 0:06:45 9033.46 123527.54 8689.21 8773.61 1.99 5.61 182.38 860.70
sodfe_1000_2 1 0.9130598419269853 0.9042117033171823 0.0869401580730147 0.09578829668281774 (naive) 1.0 0.6555023923444976 187.6848 0:03:07 6692.19 123594.37 6347.88 6461.03 1.98 7.34 136.60 286.20
rhv_50_1 1 0.3070768644632822 0.48620117629316845 0.6929231355367178 0.5137988237068316 (naive) 1.5523504273504274 0.02335928809788654 403.8423 0:06:43 7352.32 123594.34 7007.79 7171.36 1.99 5.26 201.86 878.11
ghf13_1000_3 1 0.6355659708975966 0.6376510470774782 0.3644340291024034 0.3623489529225218 (naive) 1.0287539936102237 0.2563667232597623 411.1871 0:06:51 8566.31 123471.68 8220.91 8381.65 1.96 9.08 159.69 705.78
Sulfotransfer_50_1 1 0.5306889352818371 0.5636363636363636 0.46931106471816286 0.4363636363636364 (naive) 1.1154855643044619 0.09121621621621621 349.6327 0:05:49 7867.32 123526.15 7534.60 7614.56 1.99 5.22 178.19 705.33
tgfb_50_0 1 0.7940928270042195 0.8239929947460596 0.20590717299578054 0.17600700525394042 (naive) 1.0847457627118644 0.27350427350427353 228.4453 0:03:48 6606.88 123591.63 6262.77 6348.08 1.99 5.32 136.20 392.43
KAS_1000_1 1 0.8071683085307063 0.8782212086659065 0.1928316914692937 0.12177879133409353 (naive) 1.1262376237623761 0.6175 263.6216 0:04:23 7495.55 123528.97 7150.48 7237.67 1.98 9.20 155.54 476.59
ghf1_200_0 1 0.8962416831505124 0.898908828568852 0.10375831684948755 0.10109117143114799 (naive) 1.01067615658363 0.6858846918489065 354.2479 0:05:54 10246.58 123532.88 9901.36 9984.72 1.99 6.85 195.54 732.11
HMG_box_100_2 1 0.9504249291784702 0.9450704225352112 0.04957507082152979 0.05492957746478877 (naive) 1.0112359550561798 0.8024691358024691 191.2544 0:03:11 6488.94 123594.35 6145.28 6255.73 1.99 5.44 138.26 328.81
Ald_Xan_dh_2_20_2 1 0.5660908749530604 0.6059692493216762 0.43390912504693957 0.3940307506783238 (naive) 1.1491525423728814 0.34375 644.8214 0:10:44 7627.60 123532.87 7281.90 7392.37 1.99 5.12 208.88 1412.83
peroxidase_50_0 1 0.6374193548387097 0.6575707154742096 0.3625806451612903 0.34242928452579036 (naive) 1.0130548302872062 0.24355300859598855 392.1048 0:06:32 8077.87 123523.70 7733.83 7897.36 93.99 5.33 169.76 677.10
GEL_500_3 1 0.6965174129353234 0.6944444444444444 0.30348258706467657 0.3055555555555556 (naive) 1.0133333333333334 0.3767123287671233 204.7570 0:03:24 6247.67 123590.84 5905.78 6069.14 125.98 6.50 113.04 245.57
ghf5_20_3 1 0.13048810399803779 0.1268478779208393 0.8695118960019622 0.8731521220791607 (naive) 1.0191489361702128 0.028277634961439587 478.2159 0:07:58 8094.67 123527.59 7749.91 7857.25 1.99 5.47 208.24 1113.22
aadh_20_2 1 0.6389568819431369 0.6708510427992488 0.36104311805686307 0.3291489572007512 (naive) 1.1162361623616237 0.1927437641723356 578.5302 0:09:38 7731.55 123532.86 7386.89 7500.59 1.99 5.25 207.77 1256.80
egf_1000_1 1 0.7371671169432652 0.7284515636918383 0.2628328830567348 0.2715484363081617 (naive) 1.0985915492957747 0.3235294117647059 160.3380 0:02:40 6412.25 123658.35 6067.22 6152.44 1.96 6.91 115.64 219.82
rub_20_1 1 0.9755102040816327 0.9755102040816327 0.024489795918367308 0.024489795918367308 (naive) 1.0 0.8888888888888888 236.5394 0:03:56 6414.87 123596.84 6087.52 6243.48 1.99 5.25 153.05 443.96
hpr_100_0 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 213.3687 0:03:33 6535.35 123458.11 6192.69 6355.89 249.99 5.23 116.71 263.84
tgfb_100_0 1 0.830379746835443 0.857516339869281 0.16962025316455698 0.142483660130719 (naive) 1.0677966101694916 0.3333333333333333 195.9362 0:03:15 6620.37 123591.74 6276.04 6386.97 1.99 5.61 136.60 336.19
ldh_200_0 1 0.8736195421633877 0.8639207319278198 0.12638045783661234 0.13607926807218018 (naive) 1.013477088948787 0.5567567567567567 214.0914 0:03:34 6961.13 123654.13 6616.11 6699.64 1.99 5.73 157.60 418.93
aadh_100_1 1 0.81707776313312 0.8359660951647081 0.18292223686688003 0.1640339048352919 (naive) 1.0498154981549817 0.47392290249433106 346.1837 0:05:46 7711.48 112158.94 7366.14 7449.56 101.99 5.46 161.56 564.29
blmb_20_0 1 0.3455019556714472 0.33291457286432163 0.6544980443285529 0.6670854271356783 (naive) 0.9244186046511628 0.06545454545454546 431.9249 0:07:11 7380.71 111877.40 7036.04 7201.93 13.99 5.15 176.06 765.33
tim_50_2 1 0.9650805138411435 0.9642082429501084 0.03491948615885654 0.03579175704989157 (naive) 1.0076923076923077 0.888030888030888 308.5904 0:05:08 7622.29 123463.53 7278.22 7388.12 1.99 5.34 176.54 633.15
sodcu_20_0 1 0.8155467720685112 0.8182419035029742 0.18445322793148877 0.1817580964970258 (naive) 1.0059171597633136 0.608433734939759 320.5049 0:05:20 6884.38 123591.54 6540.64 6706.11 1.99 5.52 166.63 631.37
Sulfotransfer_500_0 1 0.7620041753653445 0.7921006944444444 0.23799582463465552 0.20789930555555558 (naive) 1.026246719160105 0.4560810810810811 276.0138 0:04:36 7935.34 123590.36 7591.53 7754.66 1.98 7.88 157.36 502.95
tgfb_50_2 1 0.7987341772151899 0.8328200615926089 0.2012658227848101 0.1671799384073911 (naive) 1.0847457627118644 0.3076923076923077 226.3517 0:03:46 6610.42 123653.94 6266.74 6376.47 1.99 5.31 149.24 398.53
cys_1000_3 1 0.9343619887337742 0.9314533357748886 0.06563801126622582 0.06854666422511135 (naive) 1.0247349823321554 0.7014925373134329 300.7179 0:05:00 7585.60 123535.88 7241.02 7404.57 1.96 9.69 158.90 535.59
ghf10_200_3 1 0.9271991911021233 0.9262626262626262 0.07280080889787666 0.07373737373737377 (naive) 1.0082417582417582 0.804953560371517 301.6897 0:05:01 8173.17 112624.43 8099.27 8106.55 409.99 5.85 146.11 445.80
cys_500_0 1 0.9227283859906931 0.9232937140056365 0.07727161400930693 0.07670628599436347 (naive) 1.0459363957597174 0.664179104477612 245.9014 0:04:05 7575.11 123529.39 7230.04 7313.38 1.98 8.34 161.29 425.80
asp_50_3 1 0.8899533086459507 0.8902758204147373 0.11004669135404932 0.1097241795852627 (naive) 1.0289473684210526 0.6577540106951871 384.8781 0:06:24 8534.66 123526.07 8190.02 8300.70 1.99 5.43 198.00 858.08
serpin_100_2 1 0.9521687462863934 0.9478509463722398 0.047831253713606636 0.05214905362776023 (naive) 1.0119904076738608 0.8065326633165829 325.6553 0:05:25 8895.64 123596.95 8550.71 8660.70 1.99 5.72 176.98 672.29
